item_id,title,price,price_text,first_price,location,source,score,reasons,posted_at,posted_text,opdb_id,opdb_name,opdb_manufacturer,opdb_year,opdb_type,url,pinside_url,image_url,search_name,first_seen,last_seen
2255998018580628,"Jersey Jack Avatar CE Pinball - Perfect Condition, Low Plays",11499,"$11,499",11499,"Kansas City, MO",facebook,7,+3 brand:jersey jack; +1 mentions pinball; +3 price >= $800,2026-09-19,Listed 6 days ago,,,,,,https://www.facebook.com/marketplace/item/2255998018580628/,https://pinside.com/pinball/machine?query=Jersey+Jack+Avatar+CE+Pinball+-+Perfect+Condition%2C+Low+Plays,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/818365332_2525983611213936_1274128664334982704_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=dYlw9jakVo8Q7kNvwHJdzv7&_nc_oc=AdqCJ_SQNktwhctpXGhnYP-bmvmrb7HKKErh9M-tbHqrK8hlymf0F1aTk9rH9-AMFjQ&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=tv7N5vXB5l6wej2BdEinwA&_nc_ss=7b2a8&oh=00_AQIHLiiPNDhI-4KkPuhx2CHK7vFxUxH7VVtL5hzTlAQP2A&oe=6ABCA581,Kansas City MO pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
914393534785519,1979 supersonic pinball game,1500,"$1,500",1500,"Humble, TX",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-19,Listed 2 hours ago,GRLXd-ME07p,Supersonic,Bally,1979,ss,https://www.facebook.com/marketplace/item/914393534785519/,https://pinside.com/pinball/machine?query=1979+supersonic+pinball+game,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/818353831_1374955428184695_7942004000616503705_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=EdYtU_-KBK0Q7kNvwGRdLrG&_nc_oc=AdoHVfRkNZe-KjU64FcuhTbN2AQL85jBtNGWKGejA4Jgiaw4WV4xAKtXpeTa9TpCk6M&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=XOAdJKNDaNuAmgYc3t-6jw&_nc_ss=7b2a8&oh=00_AQLCVUm7u-b8EV_rzyYXSLIoMHaSqUSQSViCYnegtW_Y6A&oe=6ABCB138,Fort Worth pinball,2026-09-19T19:25:01+00:00,2026-09-25T19:34:40+00:00
1755717495736552,Stern Dungeons & Dragons Pro Pinball Machine,5800,"$5,800",5800,"Columbia, MO",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,2026-09-18,Listed 2 hours ago,GK1Ej-MwNZr,Dungeons & Dragons: The Tyrant's Eye (Pro),Stern,2025,ss,https://www.facebook.com/marketplace/item/1755717495736552/,https://pinside.com/pinball/machine?query=Stern+Dungeons+%26+Dragons+Pro+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/814831860_1293135177224096_6129312218896788478_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=TBGbo-dxXjwQ7kNvwFpavgu&_nc_oc=AdqbFqa6-wnYraoApASPmPA7isYnSxgq41l3NNzdY6plWohb9sOeFgzCL01ynZ3_A4g&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=747tYV8b20fwrVEWtI9cAw&_nc_ss=7b2a8&oh=00_AQLIrwwioIBDezTUf3XIs87-eeU8pVFXcFL5vf20w56yeA&oe=6ABCA5C8,Kansas City MO pinball,2026-09-18T22:04:15+00:00,2026-09-25T19:34:40+00:00
2565707177276977,Bally Indianapolis 500 Pinball Machine,5800,"$5,800",5800,"St Peters, MO",facebook,9,+3 brand:bally; +3 phrase:pinball machine; +3 price >= $800,2026-09-17,Listed 3 hours ago,Gr8l3-MDWr0,Indianapolis 500,Bally,1995,ss,https://www.facebook.com/marketplace/item/2565707177276977/,https://pinside.com/pinball/machine?query=Bally+Indianapolis+500+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/814034549_2254323762021236_8680238513494287797_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=L4ugCEXHgMsQ7kNvwGCrSnc&_nc_oc=AdrSCbLQbstTFSKroIilTSujOdpK3V-z_1YPyVqQQ216_i2oCi79tfgzWB2bHeVXsKQ&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=5ofSKsbpmM3Y5VFnS0eMKw&_nc_ss=7b2a8&oh=00_AQI100ALbP3dpD3Ek874zxk3Llhe7XvsL6C70DKKaN93cQ&oe=6ABCAECC,Kansas City MO pinball,2026-09-18T00:40:52+00:00,2026-09-25T19:34:40+00:00
2485857718574027,Williams Gulfstream (1972) Pinball in great condition,800,$800,800,"Garland, TX",facebook,7,+3 brand:williams; +1 mentions pinball; +3 price >= $800,2026-09-17,Listed 8 hours ago,,,,,,https://www.facebook.com/marketplace/item/2485857718574027/,https://pinside.com/pinball/machine?query=Williams+Gulfstream+%281972%29+Pinball+in+great+condition,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-6/814624306_30109000938688709_6080893821904774750_n.jpg?stp=c0.169.1536.1536a_dst-jpg_tt6&cstp=mx1536x1536&ctp=s565x565&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=lBmDvJC2JJkQ7kNvwE2K1zl&_nc_oc=AdqaEv6w1VHRd-sGCF1imp6JYn-NKqvYiqlTLF8nuHVSF9nn4p_fV4aydG-DQ2Gg5_M&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=VmJeYOucLu-_wLuiUbcWKA&_nc_ss=7b2a8&oh=00_AQKxLoQUdvEMiPbStq8jzTiwO6csQ1TosLFPr_xToAHrpA&oe=6ABC9E2B,Fort Smith pinball,2026-09-18T00:40:52+00:00,2026-09-25T19:34:40+00:00
1070466205733978,Tee'd Off Pinball Machine,2750,"$2,750",2750,"Grain Valley, MO",facebook,6,+3 phrase:pinball machine; +3 price >= $800,2026-09-17,Listed about an hour ago,G4yzj-ML0P4,Tee'd Off,Gottlieb,1993,ss,https://www.facebook.com/marketplace/item/1070466205733978/,https://pinside.com/pinball/machine?query=Tee%27d+Off+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/814779690_2527182831095788_5318918749724605283_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=x46i8ElkDUcQ7kNvwEwuGRT&_nc_oc=AdorVWI54JU4jQp-BnnJRxuzhc8ZpLN8xnKxFvNm_EveUn4fKwSkUOwNRJV7tXEySCM&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=VmJeYOucLu-_wLuiUbcWKA&_nc_ss=7b2a8&oh=00_AQKdWipdM6V5f8MwkQBG6_NQyY9mY21n59WPnHWVy6UhiQ&oe=6ABC8E58,Fort Smith pinball,2026-09-17T20:25:31+00:00,2026-09-25T19:34:40+00:00
1404119487732142,2010 Avatar pinball machine,6000,"$6,000",6000,"Pearland, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,2026-09-17,Listed 2 hours ago,,,,,,https://www.facebook.com/marketplace/item/1404119487732142/,https://pinside.com/pinball/machine?query=2010+Avatar+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/813700650_1033563629664328_1430363639600867385_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=jMgIomyRPiQQ7kNvwGA2Xop&_nc_oc=Adr8DB1s-8W4tjlIN1d0Kd3OUoPm8KDHBYh-Yh6zZ2_EJ3Roqjr8psk_RQZXfMEufgs&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=jYVfZ7Gqa-GlyVyhzj0fYQ&_nc_ss=7b2a8&oh=00_AQKtzGpWhhR-w7ZX7X3IrANqPq8abffN7dPB8BqkFWlLgA&oe=6ABCA339,Fort Worth pinball,2026-09-17T20:25:31+00:00,2026-09-25T19:34:40+00:00
1998210734190301,Road Kings Pinball,1950,"$1,950",1950,"Grain Valley, MO",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-17,Listed about an hour ago,G4NKJ-Mo1Xj,Road Kings,Williams,1986,ss,https://www.facebook.com/marketplace/item/1998210734190301/,https://pinside.com/pinball/machine?query=Road+Kings+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/813634927_1736208570979086_5799256143177531926_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=fNknvA8FyXcQ7kNvwEP0vNV&_nc_oc=AdpPSRD27vMiwIRA-c1T8LHJWCzg9TwTGjE2vAcEjge9jnFIUzVgdZd-vAJL7_nrP8g&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=FWT7gCIDVBl6JJgJLhVG2A&_nc_ss=7b2a8&oh=00_AQIAkNB-l1x4nBck9-NbwYrUzv307rNvoyeIcRq2jQ0bBw&oe=6ABA6361,Fort Smith pinball,2026-09-17T20:25:31+00:00,2026-09-24T01:47:19+00:00
1109029805415419,Victory Pinball,2600,"$2,600",2600,"Grain Valley, MO",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-17,Listed about an hour ago,GrdBk-Mq18w,Victory,Gottlieb,1987,ss,https://www.facebook.com/marketplace/item/1109029805415419/,https://pinside.com/pinball/machine?query=Victory+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/814740918_1637736528004572_7993338751418451553_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=yqFb5G0ey-kQ7kNvwEtN-k8&_nc_oc=AdpGw4vLgj3kiBJxxUCoQiEoeIPBx1lB9dTjLHT1QQKQ-gAjYaPoPnL5D16VkEmO4ck&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=V3Ec5MfPgVXYuyb0uF87vQ&_nc_ss=7b2a8&oh=00_AQK0kFsrd-3YbMl39Cj3FBQEYOzrFs_vjmv3oCSaqDBVGw&oe=6ABC8A08,Fort Smith pinball,2026-09-17T20:25:31+00:00,2026-09-25T19:34:40+00:00
1393793956259912,Dialed In: Limited edition Pinball,5850,"$5,850",5850,"Grain Valley, MO",facebook,4,+1 mentions pinball; +3 price >= $800,2026-09-17,Listed about an hour ago,G4X2l-MYepl,Dialed In!,Jersey Jack Pinball,2017,ss,https://www.facebook.com/marketplace/item/1393793956259912/,https://pinside.com/pinball/machine?query=Dialed+In%3A+Limited+edition+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/814088567_1810905233245521_6523029244580483235_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=U1SKwnViiRMQ7kNvwGfIj-r&_nc_oc=AdoKcFVUWN2GFxx6GxqmUwpcLQF_kykZylN1iOc5lYh8YrZZvkNWSCMXLt46hjzji-g&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=VmJeYOucLu-_wLuiUbcWKA&_nc_ss=7b2a8&oh=00_AQKfi76ceTQ3QrS-qkLGz_MVycqtWwLSCP7HbprLJe8sgw&oe=6ABCA1D6,Fort Smith pinball,2026-09-17T20:25:31+00:00,2026-09-25T19:34:40+00:00
1567948411204389,Bally Escape from the Lost World Pinball Machine 🕹️,2300,"$2,300",2300,"St Charles, MO",facebook,9,+3 brand:bally; +3 phrase:pinball machine; +3 price >= $800,2026-09-16,Listed about an hour ago,G5oEz-MQ7Zw,Escape from the Lost World,Bally,1988,ss,https://www.facebook.com/marketplace/item/1567948411204389/,https://pinside.com/pinball/machine?query=Bally+Escape+from+the+Lost+World+Pinball+Machine+%F0%9F%95%B9%EF%B8%8F,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/813177992_3980778725550987_3242285098365648875_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=r_luK6Ha86gQ7kNvwGPR78w&_nc_oc=Adob5bEEC7-JHIpE3tkGDpi_PPnIQfx07PJ0WkZ2KqsBirqAg8f5-C8flUGrb_4QtB0&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=AiygypUYxwm3Gknm_B4kKA&_nc_ss=7b2a8&oh=00_AQKMFGGT1tMUbi4CrGmwBFF36vpitm3REQ5dnfTsAp7K_A&oe=6ABC9137,Kansas City MO pinball,2026-09-16T23:05:43+00:00,2026-09-25T19:34:40+00:00
2092413228304816,Gottlieb World Challenge Soccer Pinball Machine – 1994 – Working,2400,"$2,400",2400,"Overland Park, KS",facebook,9,+3 brand:gottlieb; +3 phrase:pinball machine; +3 price >= $800,2026-09-16,Listed 2 hours ago,GreOx-MQNv1,World Challenge Soccer,Gottlieb,1994,ss,https://www.facebook.com/marketplace/item/2092413228304816/,https://pinside.com/pinball/machine?query=Gottlieb+World+Challenge+Soccer+Pinball+Machine+%E2%80%93+1994+%E2%80%93+Working,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/813901349_1591009116103618_6130527599473646961_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=A9n7KyVFQ8kQ7kNvwG9k0ID&_nc_oc=AdrjVBuRxsTIF-Wujp1pHt6Qb41wjm2kW9Xt34SIkKKKBIaoHHtugSKfNgRWGKGhgKw&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=NzEsjGQ1P3Kq-Zqo9LMePg&_nc_ss=7b2a8&oh=00_AQK4_wvzccaxBV8ymOMY4Ju4Fha2zzJ_wWhzvMuXtmfh3A&oe=6ABC964D,Fort Smith pinball,2026-09-17T03:20:52+00:00,2026-09-25T19:34:40+00:00
1380828917564098,Williams Jokerz! Pinball Machine 🕹️,2900,"$2,900",2900,"St Charles, MO",facebook,9,+3 brand:williams; +3 phrase:pinball machine; +3 price >= $800,2026-09-16,Listed about an hour ago,Gry3j-Mq1Oe,Jokerz!,Williams,1988,ss,https://www.facebook.com/marketplace/item/1380828917564098/,https://pinside.com/pinball/machine?query=Williams+Jokerz%21+Pinball+Machine+%F0%9F%95%B9%EF%B8%8F,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/813372604_1549943423122483_7249231165996786460_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=RXjeh2Fmn3EQ7kNvwEtD_Ev&_nc_oc=AdqGLRRCj4wtXTclMS_HfcZZOOPoH4252-ij4e1p2RP24vh_2IQcPUL3JJM_tpjVces&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=AiygypUYxwm3Gknm_B4kKA&_nc_ss=7b2a8&oh=00_AQKy7E6UO4jAGoVptX6JVkXA2hb4435IIay4wggQg3DGRQ&oe=6ABCAE62,Kansas City MO pinball,2026-09-16T23:05:43+00:00,2026-09-25T19:34:40+00:00
1387092506927959,Capcom Flipper Football Pinball Machine,5000,"$5,000",5000,"Pipe Creek, TX",facebook,9,+3 brand:capcom; +3 phrase:pinball machine; +3 price >= $800,2026-09-16,Listed 7 hours ago,GRKKk-MLxwP,Flipper Football,Capcom,1996,ss,https://www.facebook.com/marketplace/item/1387092506927959/,https://pinside.com/pinball/machine?query=Capcom+Flipper+Football+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/812903817_1459137682722132_4993324692219892311_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=xvbfJcc82UoQ7kNvwGvQomO&_nc_oc=Adp5kzB7J9ClDIPuD_16GOafspLyXf49yBIuCG5lKbothhhPcnNuNzIB46D4_W1IjAE&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Yt69m2qItHFGscgX67DhTw&_nc_ss=7b2a8&oh=00_AQLEKdxuvZXIjFYF-juM8iMA3WK1WOh1-u9oIVtyto6QMg&oe=6ABA4D51,Fort Worth pinball,2026-09-16T23:05:43+00:00,2026-09-24T01:47:19+00:00
1081720137566478,Uncanny X-Men Pro Pinball Machine by Stern Pinball,5750,"$5,750",5750,"Cleburne, TX",facebook,9,+3 brand:stern; +3 phrase:pinball machine; +3 price >= $800,2026-09-16,Listed 44 minutes ago,G7ZEz-MBRYn,The Uncanny X-Men (Pro),Stern,2024,ss,https://www.facebook.com/marketplace/item/1081720137566478/,https://pinside.com/pinball/machine?query=Uncanny+X-Men+Pro+Pinball+Machine+by+Stern+Pinball,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/808729333_1391329329201148_2372951672252787065_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=PJzi9PE_pWwQ7kNvwGsYEGt&_nc_oc=Adqe-YdQAEnU8J7Nyu6fKhHUjJpPqAJxDRrPR90akKGAFbdxoz9AxnJg4GnYydML9N0&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=BWETVslF6stpKSJgv9F0TA&_nc_ss=7b2a8&oh=00_AQL32GWd_lnRlHMP7N2ZU5oqoQy-aXYOIoP6oYXr_eNauA&oe=6ABCB45F,Fort Smith pinball,2026-09-16T23:05:43+00:00,2026-09-25T19:34:40+00:00
2508787002965695,Jaws Premium Pinball Machine + Topper / Accessories (Loaded),9750,"$9,750",10200,"Prosper, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,2026-09-15,Listed 3 hours ago,GLWll-M1r8O-ARnV7,JAWS (Premium),Stern,2024,ss,https://www.facebook.com/marketplace/item/2508787002965695/,https://pinside.com/pinball/machine?query=Jaws+Premium+Pinball+Machine+%2B+Topper+%2F+Accessories+%28Loaded%29,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/811866483_3043344605870335_6390176182726423576_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=Wjjx59q3HwcQ7kNvwFz0Kg5&_nc_oc=AdrWAqyw8ms76IALaVOsDUqE2Gu85BfVw4IpJW_Hfm6W6uNRBzBvZ1lYWKsB2SSWkQo&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=TsHyy8zcuUvm-JVYhh7uOQ&_nc_ss=7b2a8&oh=00_AQKz8526N4aZLgGl65qtYVFfhIWJYj-gkWzKC1DUd79Tzw&oe=6ABA531C,Fort Smith pinball,2026-09-15T17:14:54+00:00,2026-09-24T01:47:19+00:00
pinside-213077,Ghostbusters (LE),16250,"$16,250",16250,"Springfield, MO",pinside,-5,-5 no pinball reference,2026-09-15,"16,250 (Firm) Machine - For Sale Springfield, MO",GR9Nr-MVKol,Ghostbusters (LE),Stern,2016,ss,https://pinside.com/pinball/market/classifieds/ad/213077,https://pinside.com/pinball/machine?query=Ghostbusters+%28LE%29,,Pinside Classifieds,2026-09-15T17:15:46+00:00,2026-09-26T18:01:08+00:00
1830601374787683,Pinball Vector by Bally,3000,"$3,000",3000,"Frisco, TX",facebook,7,+3 brand:bally; +1 mentions pinball; +3 price >= $800,2026-09-14,Listed 38 minutes ago,G486B-MrRwE,Vector,Bally,1981,ss,https://www.facebook.com/marketplace/item/1830601374787683/,https://pinside.com/pinball/machine?query=Pinball+Vector+by+Bally,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/803101450_1829811168377722_8531262975180375357_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=oZov2QLeV-8Q7kNvwHQJIAf&_nc_oc=AdqyfJEcAcL2ElM07ac2nJraGEeu9Fn-nIEw-BfDdZKwbpMdlK0H99uVpvksJib_mQQ&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=ItBJJm4aJKJprsZDW6Q1ng&_nc_ss=7b2a8&oh=00_AQLoNp-bczXpcQtH5nnhYgi7o3J7gTLraIrGfLY8dkaSKw&oe=6AB897CA,Fort Smith pinball,2026-09-15T02:30:33+00:00,2026-09-22T19:56:17+00:00
2069019387051100,"Stern Rush Pinball [Premium] - Home Use Only, Single Owner",6500,"$6,500",6500,"Dallas, TX",facebook,7,+3 brand:stern; +1 mentions pinball; +3 price >= $800,2026-09-14,Listed about an hour ago,G2Lkd-M0ope-A9dNy,Rush (Premium),Stern,2022,ss,https://www.facebook.com/marketplace/item/2069019387051100/,https://pinside.com/pinball/machine?query=Stern+Rush+Pinball+%5BPremium%5D+-+Home+Use+Only%2C+Single+Owner,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/805998057_1775065493690133_8652986248004421272_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=XoRTUR8bPEcQ7kNvwEQu4Yc&_nc_oc=AdqovrPxv3WgVvuPRoQezH_u1JPBTeuy2cT4SI9ObbTHGFeJCGChSqP81EylEFbm3Vg&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=zwIJF3geqsZSk6D_DM0i2A&_nc_ss=7b2a8&oh=00_AQKRmZaU47p1CY9J7BP51vIOksvg4g_JCvFbB7eBYeeMFw&oe=6ABC8F34,Fort Smith pinball,2026-09-14T19:57:52+00:00,2026-09-25T19:34:40+00:00
pinside-221175,Metallica Remastered (LE) sale/trade $2500 extras,14300,"$14,300",14800,"Bee Branch, AR",pinside,-5,-5 no pinball reference,2026-09-14,"Trade± 14,800 (OBO) Machine - For Trade Bee Branch, AR",GO0q3-MOEy8-ARrPz,Metallica Remastered (LE),Stern,2024,ss,https://pinside.com/pinball/market/classifieds/ad/221175,https://pinside.com/pinball/machine?query=Metallica+Remastered+%28LE%29+sale%2Ftrade+%242500+extras,,Pinside Classifieds,2026-09-14T02:57:15+00:00,2026-09-26T18:01:08+00:00
pinside-202401,Star Wars Comic Art (Premium),,,,"Norman, OK",pinside,-5,-5 no pinball reference,2026-09-13,"Machine - For Sale Norman, OK",G5vLR-ME049-ARrK0,Star Wars Comic Art (Premium),Stern,2019,ss,https://pinside.com/pinball/market/classifieds/ad/202401,https://pinside.com/pinball/machine?query=Star+Wars+Comic+Art+%28Premium%29,,Pinside Classifieds,2026-09-13T07:50:55+00:00,2026-09-25T19:35:29+00:00
pinside-219198,Elvira's House of Horrors (Blood Red Kiss Edition),,,,"Austin, TX",pinside,-5,-5 no pinball reference,2026-09-13,"Machine - For Sale Austin, TX",GZVOd-MwNxZ-AO25N,Elvira's House of Horrors (Blood Red Kiss),Stern,2023,ss,https://pinside.com/pinball/market/classifieds/ad/219198,https://pinside.com/pinball/machine?query=Elvira%27s+House+of+Horrors+%28Blood+Red+Kiss+Edition%29,,Pinside Classifieds,2026-09-13T07:50:55+00:00,2026-09-25T19:35:29+00:00
2138012800086791,CGC Monster Bash Special Edition Pinball Machine,8999,"$8,999",8999,"Dallas, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,2026-09-12,Listed about an hour ago,Gr3EW-MD3Nj,Monster Bash,Williams,1998,ss,https://www.facebook.com/marketplace/item/2138012800086791/,https://pinside.com/pinball/machine?query=CGC+Monster+Bash+Special+Edition+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/805755504_1443172687667017_7339302350753182826_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=KlcsM2ESi5wQ7kNvwH3CTFo&_nc_oc=AdqvqKa8aj2CC3Ab8cijCJXwZl1UPjl4Wl7qzkDbV6KOXwKIvFS_SQPssX48ldbicdY&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=DaRx9BugjIXoq8B8PbmOUw&_nc_ss=7b2a8&oh=00_AQI1QqzNqafiWVAgTFlJF0bk_2TEV5tT6uIqrngwmNZ6_w&oe=6ABA448E,Fort Smith pinball,2026-09-12T19:43:52+00:00,2026-09-24T01:47:19+00:00
1827039578657125,Bally - Knight Rider Pinball board,285,$285,350,"Branson, MO",facebook,4,+3 brand:bally; +1 mentions pinball,2026-09-12,Listed 3 hours ago,,,,,,https://www.facebook.com/marketplace/item/1827039578657125/,https://pinside.com/pinball/machine?query=Bally+-+Knight+Rider+Pinball+board,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/802964662_1595320602092679_8567755573696356540_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=GzITAB89ua4Q7kNvwFaa_u6&_nc_oc=AdrDBrboi3SEs6UVl_rIacmCLMTbiQRuikrHp-86T2dTkvb35nHkk_3x7vHGFBCxh8I&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=mR2BGsvfMA8M5YypxpiXEA&_nc_ss=7b2a8&oh=00_AQKPI_-ZNXknrcrnHUw-Z6_z7M5sU633a6sD_NXC3m7gZw&oe=6ABC9AB7,Fort Smith pinball,2026-09-12T19:43:52+00:00,2026-09-25T19:34:40+00:00
1987309918597930,Star Trek: The Next Generation Pinball Machine by Williams,6000,"$6,000",6000,"Bedford, TX",facebook,9,+3 brand:williams; +3 phrase:pinball machine; +3 price >= $800,2026-09-11,Listed 3 hours ago,GR6d8-M1rZd,Star Trek: The Next Generation,Williams,1993,ss,https://www.facebook.com/marketplace/item/1987309918597930/,https://pinside.com/pinball/machine?query=Star+Trek%3A+The+Next+Generation+Pinball+Machine+by+Williams,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/806022625_919196500829564_5099145592034332224_n.jpg?stp=c0.86.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=Q8v0UknGvHsQ7kNvwG3oAvr&_nc_oc=Adq-AjrIkyIhXdiTvhqHrSbTeBzsAJHOsV5YzYbMjL5cz4dMbYrfYBLTcmOfJsSL9jM&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=VmJeYOucLu-_wLuiUbcWKA&_nc_ss=7b2a8&oh=00_AQJPxj6KUtE2Wwfs5YP7WTkvYdFsrAUsWDJAkquBg5LixA&oe=6ABC8979,Fort Smith pinball,2026-09-12T02:33:10+00:00,2026-09-25T19:34:40+00:00
